,invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5%,total,payment,cogs,gross_margin_percentage,gross_income,rating,date_time
665,729-06-2010,B,Mandalay,Member,Male,Health And Beauty,80.47,9,36.2115,760.44,Cash,724.23,4.761904762,36.2115,9.2,2019-01-06 11:18:00
666,186-79-9562,B,Mandalay,Normal,Male,Health And Beauty,71.77,7,25.1195,527.51,Cash,502.39,4.761904762,25.1195,8.9,2019-03-29 14:06:00
667,834-45-5519,B,Mandalay,Normal,Female,Electronic Accessories,43.0,4,8.6,180.6,Ewallet,172.0,4.761904762,8.6,7.6,2019-01-31 20:48:00
668,162-65-8559,C,Naypyitaw,Member,Male,Food And Beverages,68.98,1,3.449,72.43,Cash,68.98,4.761904762,3.449,4.8,2019-01-21 20:13:00
669,760-27-5490,C,Naypyitaw,Unknown,Unknown,Miscellaneous,15.62,8,6.248,235.45,Unknown,124.96,4.761904762,6.248,6.9,2019-01-20 20:37:00
670,445-30-9252,A,Yangon,Normal,Male,Sports And Travel,25.7,3,3.855,80.96,Ewallet,77.1,4.761904762,3.855,6.1,2019-01-17 17:59:00
671,786-94-2700,A,Yangon,Member,Male,Food And Beverages,80.62,6,24.186,507.91,Cash,483.72,4.761904762,24.186,9.1,2019-02-28 20:18:00
672,728-88-7867,C,Naypyitaw,Member,Female,Home And Lifestyle,75.53,4,15.106,317.23,Ewallet,302.12,4.761904762,15.106,8.3,2019-03-19 15:52:00
673,183-21-3799,C,Naypyitaw,Normal,Female,Electronic Accessories,77.63,9,34.9335,733.6,Ewallet,698.67,4.761904762,34.9335,7.2,2019-02-19 15:14:00
674,268-20-3585,C,Naypyitaw,Normal,Female,Health And Beauty,13.85,9,6.2325,130.88,Ewallet,124.65,4.761904762,6.2325,6.0,2019-02-04 12:50:00
675,258-92-7466,A,Yangon,Normal,Female,Health And Beauty,35.68,5,8.92,187.32,Credit Card,178.4,4.761904762,8.92,6.6,2019-02-06 18:33:00
676,857-16-3520,A,Yangon,Member,Female,Fashion Accessories,71.46,7,25.011,525.23,Ewallet,500.22,4.761904762,25.011,4.5,2019-03-28 16:06:00
677,482-17-1179,A,Yangon,Member,Male,Electronic Accessories,11.94,3,1.791,37.61,Credit Card,35.82,4.761904762,1.791,8.1,2019-01-19 12:47:00
678,788-21-5741,A,Yangon,Normal,Male,Fashion Accessories,45.38,3,6.807,142.95,Credit Card,136.14,4.761904762,6.807,7.2,2019-02-17 13:34:00
679,821-14-9046,B,Mandalay,Member,Female,Fashion Accessories,17.48,6,5.244,110.12,Credit Card,104.88,4.761904762,5.244,6.1,2019-01-18 15:04:00
680,418-05-0656,B,Mandalay,Normal,Female,Fashion Accessories,25.56,7,8.946,187.87,Cash,178.92,4.761904762,8.946,7.1,2019-02-02 20:42:00
681,776-68-1096,B,Mandalay,Normal,Male,Home And Lifestyle,44.12,3,6.618,138.98,Credit Card,132.36,4.761904762,6.618,7.9,2019-03-18 13:45:00
682,592-46-1692,C,Naypyitaw,Unknown,Unknown,Miscellaneous,36.77,7,12.8695,235.45,Unknown,257.39,4.761904762,12.8695,6.9,2019-01-11 20:10:00
683,434-35-9162,B,Mandalay,Member,Male,Food And Beverages,23.34,4,4.668,98.03,Ewallet,93.36,4.761904762,4.668,7.4,2019-02-04 18:53:00
684,149-14-0304,C,Naypyitaw,Member,Female,Health And Beauty,28.5,8,11.4,239.4,Cash,228.0,4.761904762,11.4,6.6,2019-02-06 14:24:00
685,442-44-6497,C,Naypyitaw,Member,Male,Home And Lifestyle,55.57,3,8.3355,175.05,Credit Card,166.71,4.761904762,8.3355,5.9,2019-01-08 11:42:00
686,174-64-0215,B,Mandalay,Normal,Male,Sports And Travel,69.74,10,34.87,732.27,Credit Card,697.4,4.761904762,34.87,8.9,2019-03-05 17:49:00
687,210-74-9613,C,Naypyitaw,Normal,Male,Fashion Accessories,97.26,4,19.452,408.49,Ewallet,389.04,4.761904762,19.452,6.8,2019-03-16 15:33:00
688,299-29-0180,B,Mandalay,Member,Female,Home And Lifestyle,52.18,7,18.263,383.52,Cash,365.26,4.761904762,18.263,9.3,2019-03-09 10:54:00
689,247-11-2470,A,Yangon,Member,Female,Fashion Accessories,22.32,4,4.464,93.74,Credit Card,89.28,4.761904762,4.464,4.4,2019-03-01 16:23:00
690,635-28-5728,A,Yangon,Normal,Male,Health And Beauty,56.0,3,8.4,176.4,Ewallet,168.0,4.761904762,8.4,4.8,2019-02-28 19:33:00
691,756-49-0168,A,Yangon,Member,Male,Fashion Accessories,19.7,1,0.985,20.68,Ewallet,19.7,4.761904762,0.985,9.5,2019-02-08 11:39:00
692,438-23-1242,B,Mandalay,Normal,Male,Electronic Accessories,75.88,7,26.558,557.72,Ewallet,531.16,4.761904762,26.558,8.9,2019-01-24 10:38:00
693,238-45-6950,B,Mandalay,Member,Male,Food And Beverages,53.72,1,2.686,56.41,Ewallet,53.72,4.761904762,2.686,6.4,2019-03-01 20:03:00
694,386-27-7606,C,Naypyitaw,Member,Female,Home And Lifestyle,81.2,7,28.42,596.82,Credit Card,568.4,4.761904762,28.42,8.1,2019-03-23 15:59:00
695,137-63-5492,C,Naypyitaw,Normal,Male,Electronic Accessories,58.76,10,29.38,616.98,Ewallet,587.6,4.761904762,29.38,9.0,2019-01-29 14:26:00
696,197-77-7132,B,Mandalay,Member,Male,Electronic Accessories,91.56,8,36.624,769.1,Ewallet,732.48,4.761904762,36.624,6.0,2019-01-12 18:22:00
697,733-29-1227,C,Naypyitaw,Normal,Male,Home And Lifestyle,55.61,7,19.4635,408.73,Cash,389.27,4.761904762,19.4635,8.5,2019-03-23 12:41:00
698,451-73-2711,C,Naypyitaw,Normal,Male,Food And Beverages,84.83,1,4.2415,89.07,Ewallet,84.83,4.761904762,4.2415,8.8,2019-01-14 15:20:00
699,373-14-0504,A,Yangon,Member,Female,Sports And Travel,71.63,2,7.163,150.42,Ewallet,143.26,4.761904762,7.163,8.8,2019-02-12 14:33:00
700,546-80-2899,A,Yangon,Member,Male,Home And Lifestyle,37.69,2,3.769,79.15,Ewallet,75.38,4.761904762,3.769,9.5,2019-02-20 15:29:00
701,345-68-9016,C,Naypyitaw,Member,Female,Sports And Travel,31.67,8,12.668,266.03,Credit Card,253.36,4.761904762,12.668,5.6,2019-01-02 16:19:00
702,390-17-5806,C,Naypyitaw,Member,Female,Food And Beverages,38.42,1,1.921,40.34,Cash,38.42,4.761904762,1.921,8.6,2019-02-02 16:33:00
703,457-13-1708,B,Mandalay,Member,Male,Fashion Accessories,65.23,10,32.615,684.92,Credit Card,652.3,4.761904762,32.615,5.2,2019-01-08 19:07:00
704,664-14-2882,C,Naypyitaw,Member,Female,Home And Lifestyle,10.53,5,2.6325,55.28,Credit Card,52.65,4.761904762,2.6325,5.8,2019-01-30 14:43:00
705,487-79-6868,B,Mandalay,Member,Female,Home And Lifestyle,12.29,9,5.5305,116.14,Credit Card,110.61,4.761904762,5.5305,8.0,2019-03-26 19:28:00
706,314-23-4520,C,Naypyitaw,Member,Male,Health And Beauty,81.23,7,28.4305,597.04,Cash,568.61,4.761904762,28.4305,9.0,2019-01-15 20:44:00
707,210-30-7976,B,Mandalay,Member,Female,Fashion Accessories,22.32,4,4.464,93.74,Ewallet,89.28,4.761904762,4.464,4.1,2019-03-14 11:16:00
708,585-86-8361,A,Yangon,Normal,Female,Food And Beverages,27.28,5,6.82,143.22,Credit Card,136.4,4.761904762,6.82,8.6,2019-02-03 10:31:00
709,807-14-7833,A,Yangon,Member,Female,Electronic Accessories,17.42,10,8.71,182.91,Ewallet,174.2,4.761904762,8.71,7.0,2019-02-22 12:30:00
710,775-72-1988,B,Mandalay,Normal,Male,Home And Lifestyle,73.28,5,18.32,384.72,Ewallet,366.4,4.761904762,18.32,8.4,2019-01-24 15:05:00
711,288-38-3758,C,Naypyitaw,Member,Female,Fashion Accessories,84.87,3,12.7305,267.34,Ewallet,254.61,4.761904762,12.7305,7.4,2019-01-25 18:30:00
712,652-43-6591,A,Yangon,Normal,Female,Fashion Accessories,97.29,8,38.916,817.24,Credit Card,778.32,4.761904762,38.916,6.2,2019-03-09 13:18:00
713,785-96-0615,B,Mandalay,Member,Female,Electronic Accessories,35.74,8,14.296,300.22,Ewallet,285.92,4.761904762,14.296,4.9,2019-02-17 15:28:00
714,406-46-7107,A,Yangon,Normal,Female,Home And Lifestyle,96.52,6,28.956,608.08,Cash,579.12,4.761904762,28.956,4.5,2019-01-11 11:52:00
715,250-17-5703,A,Yangon,Member,Male,Food And Beverages,18.85,10,9.425,197.92,Ewallet,188.5,4.761904762,9.425,5.6,2019-02-27 18:24:00
716,156-95-3964,A,Yangon,Normal,Female,Food And Beverages,55.39,4,11.078,232.64,Ewallet,221.56,4.761904762,11.078,8.0,2019-03-25 15:19:00
717,842-40-8179,B,Mandalay,Member,Female,Food And Beverages,77.2,10,38.6,810.6,Credit Card,772.0,4.761904762,38.6,5.6,2019-02-11 10:38:00
718,525-09-8450,B,Mandalay,Normal,Male,Electronic Accessories,72.13,10,36.065,757.36,Credit Card,721.3,4.761904762,36.065,4.2,2019-01-31 15:12:00
719,410-67-1709,A,Yangon,Member,Female,Fashion Accessories,63.88,8,25.552,536.59,Ewallet,511.04,4.761904762,25.552,9.9,2019-01-20 17:48:00
720,587-73-4862,A,Yangon,Member,Female,Health And Beauty,10.69,5,2.6725,56.12,Ewallet,53.45,4.761904762,2.6725,7.6,2019-03-26 11:07:00
721,787-87-2010,A,Yangon,Unknown,Unknown,Miscellaneous,55.5,4,11.1,235.45,Unknown,222.0,4.761904762,11.1,6.9,2019-01-20 15:48:00
722,593-14-4239,B,Mandalay,Normal,Female,Home And Lifestyle,95.46,8,38.184,801.86,Ewallet,763.68,4.761904762,38.184,4.7,2019-03-05 19:40:00
723,801-88-0346,C,Naypyitaw,Normal,Female,Fashion Accessories,76.06,3,11.409,239.59,Credit Card,228.18,4.761904762,11.409,9.8,2019-01-05 20:30:00
724,388-76-2555,B,Mandalay,Normal,Male,Sports And Travel,13.69,6,4.107,86.25,Cash,82.14,4.761904762,4.107,6.3,2019-02-13 13:59:00
725,711-31-1234,B,Mandalay,Normal,Female,Electronic Accessories,95.64,4,19.128,401.69,Cash,382.56,4.761904762,19.128,7.9,2019-03-16 18:51:00
726,886-54-6089,A,Yangon,Normal,Female,Home And Lifestyle,11.43,6,3.429,72.01,Cash,68.58,4.761904762,3.429,7.7,2019-01-15 17:24:00
727,707-32-7409,B,Mandalay,Member,Female,Sports And Travel,95.54,4,19.108,401.27,Ewallet,382.16,4.761904762,19.108,4.5,2019-02-26 11:58:00
728,759-98-4285,C,Naypyitaw,Member,Female,Health And Beauty,85.87,7,30.0545,631.14,Credit Card,601.09,4.761904762,30.0545,8.0,2019-02-27 19:01:00
729,201-63-8275,C,Naypyitaw,Member,Female,Sports And Travel,67.99,7,23.7965,499.73,Ewallet,475.93,4.761904762,23.7965,5.7,2019-02-17 16:50:00
730,471-06-8611,C,Naypyitaw,Normal,Female,Food And Beverages,52.42,1,2.621,55.04,Credit Card,52.42,4.761904762,2.621,6.3,2019-02-06 10:22:00
731,200-16-5952,C,Naypyitaw,Member,Male,Food And Beverages,65.65,2,6.565,137.86,Cash,131.3,4.761904762,6.565,6.0,2019-01-17 16:46:00
732,120-54-2248,B,Mandalay,Normal,Female,Food And Beverages,28.86,5,7.215,151.51,Credit Card,144.3,4.761904762,7.215,8.0,2019-01-22 18:08:00
733,102-77-2261,C,Naypyitaw,Member,Male,Health And Beauty,65.31,7,22.8585,480.03,Credit Card,457.17,4.761904762,22.8585,4.2,2019-03-05 18:02:00
734,875-31-8302,B,Mandalay,Normal,Male,Sports And Travel,93.38,1,4.669,98.05,Cash,93.38,4.761904762,4.669,9.6,2019-01-03 13:07:00
735,102-06-2002,C,Naypyitaw,Member,Male,Sports And Travel,25.25,5,6.3125,132.56,Cash,126.25,4.761904762,6.3125,6.1,2019-03-20 17:52:00
736,629-42-4133,C,Naypyitaw,Normal,Male,Health And Beauty,21.8,8,8.72,183.12,Cash,174.4,4.761904762,8.72,8.3,2019-02-19 19:24:00
737,534-53-3526,A,Yangon,Normal,Female,Sports And Travel,94.76,4,18.952,397.99,Ewallet,379.04,4.761904762,18.952,7.8,2019-02-11 16:06:00
738,307-04-2070,A,Yangon,Member,Female,Fashion Accessories,30.62,1,1.531,32.15,Credit Card,30.62,4.761904762,1.531,4.1,2019-02-05 14:14:00
739,468-99-7231,C,Naypyitaw,Normal,Female,Home And Lifestyle,44.01,8,17.604,369.68,Cash,352.08,4.761904762,17.604,8.8,2019-03-03 17:36:00
740,516-77-6464,C,Naypyitaw,Member,Female,Health And Beauty,10.16,5,2.54,53.34,Ewallet,50.8,4.761904762,2.54,4.1,2019-02-24 13:08:00
741,404-91-5964,A,Yangon,Normal,Male,Electronic Accessories,74.58,7,26.103,548.16,Credit Card,522.06,4.761904762,26.103,9.0,2019-02-04 16:09:00
742,886-77-9084,C,Naypyitaw,Normal,Male,Electronic Accessories,71.89,8,28.756,603.88,Ewallet,575.12,4.761904762,28.756,5.5,2019-02-19 11:33:00
743,790-38-4466,C,Naypyitaw,Normal,Female,Health And Beauty,10.99,5,2.7475,57.7,Credit Card,54.95,4.761904762,2.7475,9.3,2019-01-23 10:18:00
744,704-10-4056,C,Naypyitaw,Member,Male,Health And Beauty,60.47,3,9.0705,190.48,Credit Card,181.41,4.761904762,9.0705,5.6,2019-01-14 10:55:00
745,497-37-6538,A,Yangon,Normal,Male,Sports And Travel,58.91,7,20.6185,432.99,Ewallet,412.37,4.761904762,20.6185,9.7,2019-01-17 15:15:00
746,651-96-5970,A,Yangon,Normal,Male,Fashion Accessories,46.41,1,2.3205,48.73,Credit Card,46.41,4.761904762,2.3205,4.0,2019-03-03 20:06:00
747,400-80-4065,C,Naypyitaw,Member,Male,Health And Beauty,68.55,4,13.71,287.91,Credit Card,274.2,4.761904762,13.71,9.2,2019-02-15 20:21:00
748,263-12-5321,A,Yangon,Member,Male,Electronic Accessories,92.6,7,32.41,680.61,Credit Card,648.2,4.761904762,32.41,9.3,2019-02-27 12:52:00
749,702-72-0487,A,Yangon,Normal,Female,Electronic Accessories,46.61,2,4.661,97.88,Credit Card,93.22,4.761904762,4.661,6.6,2019-02-26 12:28:00
750,605-83-1050,B,Mandalay,Normal,Male,Fashion Accessories,27.18,2,2.718,57.08,Ewallet,54.36,4.761904762,2.718,4.3,2019-03-15 16:26:00
751,443-60-9639,C,Naypyitaw,Member,Female,Home And Lifestyle,60.87,1,3.0435,63.91,Cash,60.87,4.761904762,3.0435,5.5,2019-01-24 13:24:00
752,864-24-7918,A,Yangon,Member,Female,Sports And Travel,24.49,10,12.245,257.14,Cash,244.9,4.761904762,12.245,8.1,2019-02-22 15:15:00
753,359-94-5395,B,Mandalay,Normal,Male,Health And Beauty,92.78,1,4.639,97.42,Credit Card,92.78,4.761904762,4.639,9.8,2019-03-15 10:50:00
754,401-09-4232,C,Naypyitaw,Member,Male,Home And Lifestyle,86.69,5,21.6725,455.12,Ewallet,433.45,4.761904762,21.6725,9.4,2019-02-11 18:38:00
755,751-15-6198,B,Mandalay,Normal,Male,Sports And Travel,23.01,6,6.903,144.96,Ewallet,138.06,4.761904762,6.903,7.9,2019-01-12 16:45:00
756,324-41-6833,C,Naypyitaw,Member,Female,Electronic Accessories,30.2,8,12.08,253.68,Ewallet,241.6,4.761904762,12.08,5.1,2019-03-03 19:30:00
757,474-33-8305,C,Naypyitaw,Member,Male,Fashion Accessories,67.39,7,23.5865,495.32,Ewallet,471.73,4.761904762,23.5865,6.9,2019-03-23 13:23:00
758,759-29-9521,A,Yangon,Member,Female,Fashion Accessories,48.96,9,22.032,462.67,Cash,440.64,4.761904762,22.032,8.0,2019-03-04 11:27:00
759,831-81-6575,B,Mandalay,Member,Female,Electronic Accessories,75.59,9,34.0155,714.33,Cash,680.31,4.761904762,34.0155,8.0,2019-02-23 11:12:00
760,220-68-6701,A,Yangon,Normal,Female,Home And Lifestyle,77.47,4,15.494,325.37,Cash,309.88,4.761904762,15.494,4.2,2019-03-17 16:36:00
761,618-34-8551,A,Yangon,Normal,Female,Sports And Travel,93.18,2,9.318,195.68,Credit Card,186.36,4.761904762,9.318,8.5,2019-01-16 18:41:00
762,257-60-7754,A,Yangon,Normal,Female,Electronic Accessories,50.23,4,10.046,210.97,Cash,200.92,4.761904762,10.046,9.0,2019-01-08 17:12:00
763,559-61-5987,B,Mandalay,Normal,Female,Health And Beauty,17.75,1,0.8875,18.64,Cash,17.75,4.761904762,0.8875,8.6,2019-01-14 10:38:00
764,189-55-2313,C,Naypyitaw,Normal,Female,Fashion Accessories,62.18,10,31.09,652.89,Ewallet,621.8,4.761904762,31.09,6.0,2019-01-31 10:33:00
765,565-91-4567,B,Mandalay,Normal,Male,Health And Beauty,10.75,8,4.3,90.3,Ewallet,86.0,4.761904762,4.3,6.2,2019-03-15 14:38:00
766,380-60-5336,A,Yangon,Normal,Female,Electronic Accessories,40.26,10,20.13,422.73,Credit Card,402.6,4.761904762,20.13,5.0,2019-02-24 18:06:00
767,815-04-6282,C,Naypyitaw,Member,Female,Sports And Travel,64.97,5,16.2425,341.09,Credit Card,324.85,4.761904762,16.2425,6.5,2019-02-08 12:52:00
768,674-56-6360,A,Yangon,Normal,Male,Electronic Accessories,95.15,1,4.7575,99.91,Cash,95.15,4.761904762,4.7575,6.0,2019-03-22 14:00:00
769,778-34-2523,A,Yangon,Member,Female,Electronic Accessories,48.62,8,19.448,408.41,Cash,388.96,4.761904762,19.448,5.0,2019-01-24 10:57:00
770,499-27-7781,B,Mandalay,Normal,Female,Food And Beverages,53.21,8,21.284,446.96,Ewallet,425.68,4.761904762,21.284,5.0,2019-03-14 16:45:00
771,477-59-2456,C,Naypyitaw,Normal,Female,Fashion Accessories,45.44,7,15.904,333.98,Cash,318.08,4.761904762,15.904,9.2,2019-01-23 11:15:00
772,832-51-6761,A,Yangon,Normal,Male,Food And Beverages,33.88,8,13.552,284.59,Ewallet,271.04,4.761904762,13.552,9.6,2019-01-19 20:29:00
773,869-11-3082,B,Mandalay,Member,Male,Health And Beauty,96.16,4,19.232,403.87,Credit Card,384.64,4.761904762,19.232,8.4,2019-01-27 20:03:00
774,190-59-3964,B,Mandalay,Member,Male,Food And Beverages,47.16,5,11.79,247.59,Credit Card,235.8,4.761904762,11.79,6.0,2019-02-03 14:35:00
775,366-43-6862,B,Mandalay,Normal,Male,Electronic Accessories,52.89,4,10.578,222.14,Ewallet,211.56,4.761904762,10.578,6.7,2019-03-25 16:32:00
776,186-43-8965,A,Yangon,Member,Female,Home And Lifestyle,47.68,2,4.768,100.13,Credit Card,95.36,4.761904762,4.768,4.1,2019-02-24 10:10:00
777,784-21-9238,C,Naypyitaw,Unknown,Unknown,Miscellaneous,10.17,1,0.5085,235.45,Unknown,10.17,4.761904762,0.5085,6.9,2019-02-07 14:15:00
778,276-75-6884,A,Yangon,Normal,Female,Health And Beauty,68.71,3,10.3065,216.44,Cash,206.13,4.761904762,10.3065,8.7,2019-03-04 10:05:00
779,109-86-4363,B,Mandalay,Member,Female,Sports And Travel,60.08,7,21.028,441.59,Credit Card,420.56,4.761904762,21.028,4.5,2019-02-14 11:36:00
780,569-76-2760,A,Yangon,Member,Female,Sports And Travel,22.01,4,4.402,92.44,Credit Card,88.04,4.761904762,4.402,6.6,2019-01-29 18:15:00
781,222-42-0244,B,Mandalay,Member,Female,Health And Beauty,72.11,9,32.4495,681.44,Credit Card,648.99,4.761904762,32.4495,7.7,2019-01-28 13:53:00
782,760-53-9233,A,Yangon,Member,Male,Fashion Accessories,41.28,3,6.192,130.03,Credit Card,123.84,4.761904762,6.192,8.5,2019-03-26 18:37:00
783,538-22-0304,C,Naypyitaw,Normal,Male,Electronic Accessories,64.95,10,32.475,681.98,Cash,649.5,4.761904762,32.475,5.2,2019-03-24 18:27:00
784,416-17-9926,A,Yangon,Member,Female,Electronic Accessories,74.22,10,37.11,779.31,Credit Card,742.2,4.761904762,37.11,4.3,2019-01-01 14:42:00
785,237-44-6163,A,Yangon,Normal,Male,Electronic Accessories,10.56,8,4.224,88.7,Cash,84.48,4.761904762,4.224,7.6,2019-01-24 17:43:00
786,636-17-0325,B,Mandalay,Normal,Male,Health And Beauty,62.57,4,12.514,262.79,Cash,250.28,4.761904762,12.514,9.5,2019-02-25 18:37:00
787,343-75-9322,B,Mandalay,Member,Female,Sports And Travel,11.85,8,4.74,99.54,Cash,94.8,4.761904762,4.74,4.1,2019-01-09 16:34:00
788,528-14-9470,A,Yangon,Member,Male,Health And Beauty,91.3,1,4.565,95.86,Ewallet,91.3,4.761904762,4.565,9.2,2019-02-14 14:42:00
789,427-45-9297,B,Mandalay,Member,Female,Home And Lifestyle,40.73,7,14.2555,299.37,Ewallet,285.11,4.761904762,14.2555,5.4,2019-03-12 11:01:00
790,807-34-3742,A,Yangon,Normal,Male,Fashion Accessories,52.38,1,2.619,55.0,Cash,52.38,4.761904762,2.619,5.8,2019-03-26 19:44:00
791,288-62-1085,A,Yangon,Member,Male,Fashion Accessories,38.54,5,9.635,202.34,Ewallet,192.7,4.761904762,9.635,5.6,2019-01-09 13:34:00
792,670-71-7306,B,Mandalay,Normal,Male,Sports And Travel,44.63,6,13.389,281.17,Credit Card,267.78,4.761904762,13.389,5.1,2019-01-02 20:08:00
793,660-29-7083,C,Naypyitaw,Normal,Male,Electronic Accessories,55.87,10,27.935,586.64,Cash,558.7,4.761904762,27.935,5.8,2019-01-15 15:01:00
794,271-77-8740,C,Naypyitaw,Member,Female,Sports And Travel,29.22,6,8.766,184.09,Ewallet,175.32,4.761904762,8.766,5.0,2019-01-01 11:40:00
795,497-36-0989,A,Yangon,Normal,Male,Fashion Accessories,51.94,3,7.791,163.61,Cash,155.82,4.761904762,7.791,7.9,2019-02-15 15:21:00
796,291-59-1384,B,Mandalay,Normal,Male,Electronic Accessories,60.3,1,3.015,63.32,Cash,60.3,4.761904762,3.015,6.0,2019-02-28 17:38:00
797,860-73-6466,A,Yangon,Member,Female,Sports And Travel,39.47,2,3.947,82.89,Credit Card,78.94,4.761904762,3.947,5.0,2019-03-02 16:16:00
798,549-23-9016,C,Naypyitaw,Member,Female,Food And Beverages,14.87,2,1.487,31.23,Credit Card,29.74,4.761904762,1.487,8.9,2019-02-13 18:15:00
799,896-34-0956,A,Yangon,Normal,Male,Fashion Accessories,21.32,1,1.066,22.39,Cash,21.32,4.761904762,1.066,5.9,2019-01-26 12:43:00
800,804-38-3935,A,Yangon,Member,Male,Electronic Accessories,93.78,3,14.067,295.41,Credit Card,281.34,4.761904762,14.067,5.9,2019-01-30 11:32:00
801,585-90-0249,A,Yangon,Member,Male,Electronic Accessories,73.26,1,3.663,76.92,Ewallet,73.26,4.761904762,3.663,9.7,2019-01-27 18:08:00
802,862-29-5914,C,Naypyitaw,Normal,Female,Sports And Travel,22.38,1,1.119,23.5,Credit Card,22.38,4.761904762,1.119,8.6,2019-01-30 17:08:00
803,845-94-6841,C,Naypyitaw,Member,Female,Food And Beverages,72.88,9,32.796,688.72,Cash,655.92,4.761904762,32.796,4.0,2019-01-08 19:38:00
804,125-45-2293,A,Yangon,Normal,Female,Fashion Accessories,99.1,6,29.73,624.33,Cash,594.6,4.761904762,29.73,4.2,2019-01-19 13:11:00
805,843-73-4724,A,Yangon,Normal,Male,Fashion Accessories,74.1,1,3.705,77.81,Cash,74.1,4.761904762,3.705,9.2,2019-01-25 11:05:00
806,409-33-9708,A,Yangon,Normal,Female,Fashion Accessories,98.48,2,9.848,206.81,Ewallet,196.96,4.761904762,9.848,9.2,2019-02-19 10:12:00
807,658-66-3967,C,Naypyitaw,Normal,Male,Health And Beauty,53.19,7,18.6165,390.95,Ewallet,372.33,4.761904762,18.6165,5.0,2019-01-14 15:42:00
808,160-22-2687,A,Yangon,Member,Female,Health And Beauty,95.95,5,23.9875,503.74,Ewallet,479.75,4.761904762,23.9875,8.8,2019-01-23 14:21:00
809,895-03-6665,B,Mandalay,Normal,Female,Fashion Accessories,36.51,9,16.4295,345.02,Cash,328.59,4.761904762,16.4295,4.2,2019-02-16 10:52:00
810,770-42-8960,B,Mandalay,Normal,Male,Food And Beverages,21.12,8,8.448,177.41,Cash,168.96,4.761904762,8.448,6.3,2019-01-01 19:31:00
811,748-45-2862,A,Yangon,Member,Female,Home And Lifestyle,28.31,4,5.662,118.9,Cash,113.24,4.761904762,5.662,8.2,2019-03-07 18:35:00
812,234-36-2483,B,Mandalay,Normal,Male,Health And Beauty,57.59,6,17.277,362.82,Cash,345.54,4.761904762,17.277,5.1,2019-02-15 13:51:00
813,316-66-3011,A,Yangon,Member,Female,Food And Beverages,47.63,9,21.4335,450.1,Cash,428.67,4.761904762,21.4335,5.0,2019-01-23 12:35:00
814,848-95-6252,C,Naypyitaw,Member,Female,Home And Lifestyle,86.27,1,4.3135,90.58,Ewallet,86.27,4.761904762,4.3135,7.0,2019-02-20 13:24:00
815,840-76-5966,A,Yangon,Member,Male,Sports And Travel,12.76,2,1.276,26.8,Ewallet,25.52,4.761904762,1.276,7.8,2019-01-08 18:06:00
816,152-03-4217,B,Mandalay,Normal,Female,Home And Lifestyle,11.28,9,5.076,106.6,Credit Card,101.52,4.761904762,5.076,4.3,2019-03-17 11:55:00
817,533-66-5566,B,Mandalay,Normal,Female,Home And Lifestyle,51.07,7,17.8745,375.36,Cash,357.49,4.761904762,17.8745,7.0,2019-01-12 11:42:00
818,124-31-1458,A,Yangon,Member,Female,Electronic Accessories,79.59,3,11.9385,250.71,Cash,238.77,4.761904762,11.9385,6.6,2019-01-08 14:30:00
819,176-78-1170,C,Naypyitaw,Member,Male,Health And Beauty,33.81,3,5.0715,106.5,Ewallet,101.43,4.761904762,5.0715,7.3,2019-01-26 15:11:00
820,361-59-0574,B,Mandalay,Member,Male,Sports And Travel,90.53,8,36.212,760.45,Credit Card,724.24,4.761904762,36.212,6.5,2019-03-15 14:48:00
821,101-81-4070,C,Naypyitaw,Member,Female,Health And Beauty,62.82,2,6.282,131.92,Ewallet,125.64,4.761904762,6.282,4.9,2019-01-17 12:36:00
822,631-34-1880,C,Naypyitaw,Member,Male,Food And Beverages,24.31,3,3.6465,76.58,Credit Card,72.93,4.761904762,3.6465,4.3,2019-01-08 19:09:00
823,852-82-2749,A,Yangon,Normal,Male,Sports And Travel,64.59,4,12.918,271.28,Ewallet,258.36,4.761904762,12.918,9.3,2019-01-06 13:35:00
824,873-14-6353,A,Yangon,Member,Male,Food And Beverages,24.82,7,8.687,182.43,Credit Card,173.74,4.761904762,8.687,7.1,2019-02-16 10:33:00
825,584-66-4073,C,Naypyitaw,Normal,Male,Fashion Accessories,56.5,1,2.825,59.32,Ewallet,56.5,4.761904762,2.825,9.6,2019-03-13 15:45:00
826,544-55-9589,B,Mandalay,Member,Female,Electronic Accessories,21.43,10,10.715,225.02,Cash,214.3,4.761904762,10.715,6.2,2019-01-28 11:51:00
827,166-19-2553,A,Yangon,Member,Male,Sports And Travel,89.06,6,26.718,561.08,Cash,534.36,4.761904762,26.718,9.9,2019-01-18 17:26:00
828,737-88-5876,A,Yangon,Member,Male,Home And Lifestyle,23.29,4,4.658,97.82,Credit Card,93.16,4.761904762,4.658,5.9,2019-03-19 11:52:00
829,154-87-7367,C,Naypyitaw,Normal,Male,Home And Lifestyle,65.26,8,26.104,548.18,Ewallet,522.08,4.761904762,26.104,6.3,2019-03-15 14:04:00
830,885-56-0389,C,Naypyitaw,Member,Male,Fashion Accessories,52.35,1,2.6175,54.97,Cash,52.35,4.761904762,2.6175,4.0,2019-02-12 17:49:00
831,608-05-3804,B,Mandalay,Member,Male,Electronic Accessories,39.75,1,1.9875,41.74,Cash,39.75,4.761904762,1.9875,6.1,2019-02-25 20:19:00
