invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5%,total,payment,cogs,gross_margin_percentage,gross_income,rating,date_time
756-49-0168,A,Yangon,Member,Male,Fashion Accessories,19.7,1,0.985,20.685,Ewallet,19.7,4.761904762,0.985,9.5,2019-02-08 11:39:00
438-23-1242,B,Mandalay,Normal,Male,Electronic Accessories,75.88,7,26.558,557.718,Ewallet,531.16,4.761904762,26.558,8.9,2019-01-24 10:38:00
238-45-6950,B,Mandalay,Member,Male,Food And Beverages,53.72,1,2.686,56.406,Ewallet,53.72,4.761904762,2.686,6.4,2019-03-01 20:03:00
386-27-7606,C,Naypyitaw,Member,Female,Home And Lifestyle,81.2,7,28.42,596.82,Credit Card,568.4,4.761904762,28.42,8.1,2019-03-23 15:59:00
137-63-5492,C,Naypyitaw,Normal,Male,Electronic Accessories,58.76,10,29.38,616.98,Ewallet,587.6,4.761904762,29.38,9.0,2019-01-29 14:26:00
197-77-7132,B,Mandalay,Member,Male,Electronic Accessories,91.56,8,36.624,769.104,Ewallet,732.48,4.761904762,36.624,6.0,2019-01-12 18:22:00
733-29-1227,C,Naypyitaw,Normal,Male,Home And Lifestyle,55.61,7,19.4635,408.7335,Cash,389.27,4.761904762,19.4635,8.5,2019-03-23 12:41:00
451-73-2711,C,Naypyitaw,Normal,Male,Food And Beverages,84.83,1,4.2415,89.0715,Ewallet,84.83,4.761904762,4.2415,8.8,2019-01-14 15:20:00
373-14-0504,A,Yangon,Member,Female,Sports And Travel,71.63,2,7.163,150.423,Ewallet,143.26,4.761904762,7.163,8.8,2019-02-12 14:33:00
546-80-2899,A,Yangon,Member,Male,Home And Lifestyle,37.69,2,3.769,79.149,Ewallet,75.38,4.761904762,3.769,9.5,2019-02-20 15:29:00
345-68-9016,C,Naypyitaw,Member,Female,Sports And Travel,31.67,8,12.668,266.028,Credit Card,253.36,4.761904762,12.668,5.6,2019-01-02 16:19:00
390-17-5806,C,Naypyitaw,Member,Female,Food And Beverages,38.42,1,1.921,40.341,Cash,38.42,4.761904762,1.921,8.6,2019-02-02 16:33:00
457-13-1708,B,Mandalay,Member,Male,Fashion Accessories,65.23,10,32.615,684.915,Credit Card,652.3,4.761904762,32.615,5.2,2019-01-08 19:07:00
664-14-2882,C,Naypyitaw,Member,Female,Home And Lifestyle,10.53,5,2.6325,55.2825,Credit Card,52.65,4.761904762,2.6325,5.8,2019-01-30 14:43:00
487-79-6868,B,Mandalay,Member,Female,Home And Lifestyle,12.29,9,5.5305,116.1405,Credit Card,110.61,4.761904762,5.5305,8.0,2019-03-26 19:28:00
314-23-4520,C,Naypyitaw,Member,Male,Health And Beauty,81.23,7,28.4305,597.0405,Cash,568.61,4.761904762,28.4305,9.0,2019-01-15 20:44:00
210-30-7976,B,Mandalay,Member,Female,Fashion Accessories,22.32,4,4.464,93.744,Ewallet,89.28,4.761904762,4.464,4.1,2019-03-14 11:16:00
585-86-8361,A,Yangon,Normal,Female,Food And Beverages,27.28,5,6.82,143.22,Credit Card,136.4,4.761904762,6.82,8.6,2019-02-03 10:31:00
807-14-7833,A,Yangon,Member,Female,Electronic Accessories,17.42,10,8.71,182.91,Ewallet,174.2,4.761904762,8.71,7.0,2019-02-22 12:30:00
775-72-1988,B,Mandalay,Normal,Male,Home And Lifestyle,73.28,5,18.32,384.72,Ewallet,366.4,4.761904762,18.32,8.4,2019-01-24 15:05:00
288-38-3758,C,Naypyitaw,Member,Female,Fashion Accessories,84.87,3,12.7305,267.3405,Ewallet,254.61,4.761904762,12.7305,7.4,2019-01-25 18:30:00
652-43-6591,A,Yangon,Normal,Female,Fashion Accessories,97.29,8,38.916,817.236,Credit Card,778.32,4.761904762,38.916,6.2,2019-03-09 13:18:00
785-96-0615,B,Mandalay,Member,Female,Electronic Accessories,35.74,8,14.296,300.216,Ewallet,285.92,4.761904762,14.296,4.9,2019-02-17 15:28:00
406-46-7107,A,Yangon,Normal,Female,Home And Lifestyle,96.52,6,28.956,608.076,Cash,579.12,4.761904762,28.956,4.5,2019-01-11 11:52:00
250-17-5703,A,Yangon,Member,Male,Food And Beverages,18.85,10,9.425,197.925,Ewallet,188.5,4.761904762,9.425,5.6,2019-02-27 18:24:00
156-95-3964,A,Yangon,Normal,Female,Food And Beverages,55.39,4,11.078,232.638,Ewallet,221.56,4.761904762,11.078,8.0,2019-03-25 15:19:00
842-40-8179,B,Mandalay,Member,Female,Food And Beverages,77.2,10,38.6,810.6,Credit Card,772.0,4.761904762,38.6,5.6,2019-02-11 10:38:00
525-09-8450,B,Mandalay,Normal,Male,Electronic Accessories,72.13,10,36.065,757.365,Credit Card,721.3,4.761904762,36.065,4.2,2019-01-31 15:12:00
410-67-1709,A,Yangon,Member,Female,Fashion Accessories,63.88,8,25.552,536.592,Ewallet,511.04,4.761904762,25.552,9.9,2019-01-20 17:48:00
587-73-4862,A,Yangon,Member,Female,Health And Beauty,10.69,5,2.6725,56.1225,Ewallet,53.45,4.761904762,2.6725,7.6,2019-03-26 11:07:00
787-87-2010,A,Yangon,,,,55.5,4,11.1,,,222.0,4.761904762,11.1,,2019-01-20 15:48:00
593-14-4239,B,Mandalay,Normal,Female,Home And Lifestyle,95.46,8,38.184,801.864,Ewallet,763.68,4.761904762,38.184,4.7,2019-03-05 19:40:00
801-88-0346,C,Naypyitaw,Normal,Female,Fashion Accessories,76.06,3,11.409,239.589,Credit Card,228.18,4.761904762,11.409,9.8,2019-01-05 20:30:00
388-76-2555,B,Mandalay,Normal,Male,Sports And Travel,13.69,6,4.107,86.247,Cash,82.14,4.761904762,4.107,6.3,2019-02-13 13:59:00
711-31-1234,B,Mandalay,Normal,Female,Electronic Accessories,95.64,4,19.128,401.688,Cash,382.56,4.761904762,19.128,7.9,2019-03-16 18:51:00
886-54-6089,A,Yangon,Normal,Female,Home And Lifestyle,11.43,6,3.429,72.009,Cash,68.58,4.761904762,3.429,7.7,2019-01-15 17:24:00
707-32-7409,B,Mandalay,Member,Female,Sports And Travel,95.54,4,19.108,401.268,Ewallet,382.16,4.761904762,19.108,4.5,2019-02-26 11:58:00
759-98-4285,C,Naypyitaw,Member,Female,Health And Beauty,85.87,7,30.0545,631.1445,Credit Card,601.09,4.761904762,30.0545,8.0,2019-02-27 19:01:00
201-63-8275,C,Naypyitaw,Member,Female,Sports And Travel,67.99,7,23.7965,499.7265,Ewallet,475.93,4.761904762,23.7965,5.7,2019-02-17 16:50:00
471-06-8611,C,Naypyitaw,Normal,Female,Food And Beverages,52.42,1,2.621,55.041,Credit Card,52.42,4.761904762,2.621,6.3,2019-02-06 10:22:00
200-16-5952,C,Naypyitaw,Member,Male,Food And Beverages,65.65,2,6.565,137.865,Cash,131.3,4.761904762,6.565,6.0,2019-01-17 16:46:00
120-54-2248,B,Mandalay,Normal,Female,Food And Beverages,28.86,5,7.215,151.515,Credit Card,144.3,4.761904762,7.215,8.0,2019-01-22 18:08:00
102-77-2261,C,Naypyitaw,Member,Male,Health And Beauty,65.31,7,22.8585,480.0285,Credit Card,457.17,4.761904762,22.8585,4.2,2019-03-05 18:02:00
875-31-8302,B,Mandalay,Normal,Male,Sports And Travel,93.38,1,4.669,98.049,Cash,93.38,4.761904762,4.669,9.6,2019-01-03 13:07:00
102-06-2002,C,Naypyitaw,Member,Male,Sports And Travel,25.25,5,6.3125,132.5625,Cash,126.25,4.761904762,6.3125,6.1,2019-03-20 17:52:00
629-42-4133,C,Naypyitaw,Normal,Male,Health And Beauty,21.8,8,8.72,183.12,Cash,174.4,4.761904762,8.72,8.3,2019-02-19 19:24:00
534-53-3526,A,Yangon,Normal,Female,Sports And Travel,94.76,4,18.952,397.992,Ewallet,379.04,4.761904762,18.952,7.8,2019-02-11 16:06:00
307-04-2070,A,Yangon,Member,Female,Fashion Accessories,30.62,1,1.531,32.151,Credit Card,30.62,4.761904762,1.531,4.1,2019-02-05 14:14:00
468-99-7231,C,Naypyitaw,Normal,Female,Home And Lifestyle,44.01,8,17.604,369.684,Cash,352.08,4.761904762,17.604,8.8,2019-03-03 17:36:00
516-77-6464,C,Naypyitaw,Member,Female,Health And Beauty,10.16,5,2.54,53.34,Ewallet,50.8,4.761904762,2.54,4.1,2019-02-24 13:08:00
404-91-5964,A,Yangon,Normal,Male,Electronic Accessories,74.58,7,26.103,548.163,Credit Card,522.06,4.761904762,26.103,9.0,2019-02-04 16:09:00
886-77-9084,C,Naypyitaw,Normal,Male,Electronic Accessories,71.89,8,28.756,603.876,Ewallet,575.12,4.761904762,28.756,5.5,2019-02-19 11:33:00
790-38-4466,C,Naypyitaw,Normal,Female,Health And Beauty,10.99,5,2.7475,57.6975,Credit Card,54.95,4.761904762,2.7475,9.3,2019-01-23 10:18:00
704-10-4056,C,Naypyitaw,Member,Male,Health And Beauty,60.47,3,9.0705,190.4805,Credit Card,181.41,4.761904762,9.0705,5.6,2019-01-14 10:55:00
497-37-6538,A,Yangon,Normal,Male,Sports And Travel,58.91,7,20.6185,432.9885,Ewallet,412.37,4.761904762,20.6185,9.7,2019-01-17 15:15:00
651-96-5970,A,Yangon,Normal,Male,Fashion Accessories,46.41,1,2.3205,48.7305,Credit Card,46.41,4.761904762,2.3205,4.0,2019-03-03 20:06:00
400-80-4065,C,Naypyitaw,Member,Male,Health And Beauty,68.55,4,13.71,287.91,Credit Card,274.2,4.761904762,13.71,9.2,2019-02-15 20:21:00
263-12-5321,A,Yangon,Member,Male,Electronic Accessories,92.6,7,32.41,680.61,Credit Card,648.2,4.761904762,32.41,9.3,2019-02-27 12:52:00
702-72-0487,A,Yangon,Normal,Female,Electronic Accessories,46.61,2,4.661,97.881,Credit Card,93.22,4.761904762,4.661,6.6,2019-02-26 12:28:00
605-83-1050,B,Mandalay,Normal,Male,Fashion Accessories,27.18,2,2.718,57.078,Ewallet,54.36,4.761904762,2.718,4.3,2019-03-15 16:26:00
443-60-9639,C,Naypyitaw,Member,Female,Home And Lifestyle,60.87,1,3.0435,63.9135,Cash,60.87,4.761904762,3.0435,5.5,2019-01-24 13:24:00
864-24-7918,A,Yangon,Member,Female,Sports And Travel,24.49,10,12.245,257.145,Cash,244.9,4.761904762,12.245,8.1,2019-02-22 15:15:00
359-94-5395,B,Mandalay,Normal,Male,Health And Beauty,92.78,1,4.639,97.419,Credit Card,92.78,4.761904762,4.639,9.8,2019-03-15 10:50:00
401-09-4232,C,Naypyitaw,Member,Male,Home And Lifestyle,86.69,5,21.6725,455.1225,Ewallet,433.45,4.761904762,21.6725,9.4,2019-02-11 18:38:00
751-15-6198,B,Mandalay,Normal,Male,Sports And Travel,23.01,6,6.903,144.963,Ewallet,138.06,4.761904762,6.903,7.9,2019-01-12 16:45:00
324-41-6833,C,Naypyitaw,Member,Female,Electronic Accessories,30.2,8,12.08,253.68,Ewallet,241.6,4.761904762,12.08,5.1,2019-03-03 19:30:00
474-33-8305,C,Naypyitaw,Member,Male,Fashion Accessories,67.39,7,23.5865,495.3165,Ewallet,471.73,4.761904762,23.5865,6.9,2019-03-23 13:23:00
759-29-9521,A,Yangon,Member,Female,Fashion Accessories,48.96,9,22.032,462.672,Cash,440.64,4.761904762,22.032,8.0,2019-03-04 11:27:00
831-81-6575,B,Mandalay,Member,Female,Electronic Accessories,75.59,9,34.0155,714.3255,Cash,680.31,4.761904762,34.0155,8.0,2019-02-23 11:12:00
220-68-6701,A,Yangon,Normal,Female,Home And Lifestyle,77.47,4,15.494,325.374,Cash,309.88,4.761904762,15.494,4.2,2019-03-17 16:36:00
618-34-8551,A,Yangon,Normal,Female,Sports And Travel,93.18,2,9.318,195.678,Credit Card,186.36,4.761904762,9.318,8.5,2019-01-16 18:41:00
257-60-7754,A,Yangon,Normal,Female,Electronic Accessories,50.23,4,10.046,210.966,Cash,200.92,4.761904762,10.046,9.0,2019-01-08 17:12:00
559-61-5987,B,Mandalay,Normal,Female,Health And Beauty,17.75,1,0.8875,18.6375,Cash,17.75,4.761904762,0.8875,8.6,2019-01-14 10:38:00
189-55-2313,C,Naypyitaw,Normal,Female,Fashion Accessories,62.18,10,31.09,652.89,Ewallet,621.8,4.761904762,31.09,6.0,2019-01-31 10:33:00
565-91-4567,B,Mandalay,Normal,Male,Health And Beauty,10.75,8,4.3,90.3,Ewallet,86.0,4.761904762,4.3,6.2,2019-03-15 14:38:00
380-60-5336,A,Yangon,Normal,Female,Electronic Accessories,40.26,10,20.13,422.73,Credit Card,402.6,4.761904762,20.13,5.0,2019-02-24 18:06:00
815-04-6282,C,Naypyitaw,Member,Female,Sports And Travel,64.97,5,16.2425,341.0925,Credit Card,324.85,4.761904762,16.2425,6.5,2019-02-08 12:52:00
674-56-6360,A,Yangon,Normal,Male,Electronic Accessories,95.15,1,4.7575,99.9075,Cash,95.15,4.761904762,4.7575,6.0,2019-03-22 14:00:00
778-34-2523,A,Yangon,Member,Female,Electronic Accessories,48.62,8,19.448,408.408,Cash,388.96,4.761904762,19.448,5.0,2019-01-24 10:57:00
499-27-7781,B,Mandalay,Normal,Female,Food And Beverages,53.21,8,21.284,446.964,Ewallet,425.68,4.761904762,21.284,5.0,2019-03-14 16:45:00
477-59-2456,C,Naypyitaw,Normal,Female,Fashion Accessories,45.44,7,15.904,333.984,Cash,318.08,4.761904762,15.904,9.2,2019-01-23 11:15:00
832-51-6761,A,Yangon,Normal,Male,Food And Beverages,33.88,8,13.552,284.592,Ewallet,271.04,4.761904762,13.552,9.6,2019-01-19 20:29:00
869-11-3082,B,Mandalay,Member,Male,Health And Beauty,96.16,4,19.232,403.872,Credit Card,384.64,4.761904762,19.232,8.4,2019-01-27 20:03:00
190-59-3964,B,Mandalay,Member,Male,Food And Beverages,47.16,5,11.79,247.59,Credit Card,235.8,4.761904762,11.79,6.0,2019-02-03 14:35:00
366-43-6862,B,Mandalay,Normal,Male,Electronic Accessories,52.89,4,10.578,222.138,Ewallet,211.56,4.761904762,10.578,6.7,2019-03-25 16:32:00
186-43-8965,A,Yangon,Member,Female,Home And Lifestyle,47.68,2,4.768,100.128,Credit Card,95.36,4.761904762,4.768,4.1,2019-02-24 10:10:00
784-21-9238,C,Naypyitaw,,,,10.17,1,0.5085,,,10.17,4.761904762,0.5085,,2019-02-07 14:15:00
276-75-6884,A,Yangon,Normal,Female,Health And Beauty,68.71,3,10.3065,216.4365,Cash,206.13,4.761904762,10.3065,8.7,2019-03-04 10:05:00
109-86-4363,B,Mandalay,Member,Female,Sports And Travel,60.08,7,21.028,441.588,Credit Card,420.56,4.761904762,21.028,4.5,2019-02-14 11:36:00
569-76-2760,A,Yangon,Member,Female,Sports And Travel,22.01,4,4.402,92.442,Credit Card,88.04,4.761904762,4.402,6.6,2019-01-29 18:15:00
222-42-0244,B,Mandalay,Member,Female,Health And Beauty,72.11,9,32.4495,681.4395,Credit Card,648.99,4.761904762,32.4495,7.7,2019-01-28 13:53:00
760-53-9233,A,Yangon,Member,Male,Fashion Accessories,41.28,3,6.192,130.032,Credit Card,123.84,4.761904762,6.192,8.5,2019-03-26 18:37:00
538-22-0304,C,Naypyitaw,Normal,Male,Electronic Accessories,64.95,10,32.475,681.975,Cash,649.5,4.761904762,32.475,5.2,2019-03-24 18:27:00
416-17-9926,A,Yangon,Member,Female,Electronic Accessories,74.22,10,37.11,779.31,Credit Card,742.2,4.761904762,37.11,4.3,2019-01-01 14:42:00
237-44-6163,A,Yangon,Normal,Male,Electronic Accessories,10.56,8,4.224,88.704,Cash,84.48,4.761904762,4.224,7.6,2019-01-24 17:43:00
636-17-0325,B,Mandalay,Normal,Male,Health And Beauty,62.57,4,12.514,262.794,Cash,250.28,4.761904762,12.514,9.5,2019-02-25 18:37:00
343-75-9322,B,Mandalay,Member,Female,Sports And Travel,11.85,8,4.74,99.54,Cash,94.8,4.761904762,4.74,4.1,2019-01-09 16:34:00
528-14-9470,A,Yangon,Member,Male,Health And Beauty,91.3,1,4.565,95.865,Ewallet,91.3,4.761904762,4.565,9.2,2019-02-14 14:42:00
427-45-9297,B,Mandalay,Member,Female,Home And Lifestyle,40.73,7,14.2555,299.3655,Ewallet,285.11,4.761904762,14.2555,5.4,2019-03-12 11:01:00
807-34-3742,A,Yangon,Normal,Male,Fashion Accessories,52.38,1,2.619,54.999,Cash,52.38,4.761904762,2.619,5.8,2019-03-26 19:44:00
288-62-1085,A,Yangon,Member,Male,Fashion Accessories,38.54,5,9.635,202.335,Ewallet,192.7,4.761904762,9.635,5.6,2019-01-09 13:34:00
670-71-7306,B,Mandalay,Normal,Male,Sports And Travel,44.63,6,13.389,281.169,Credit Card,267.78,4.761904762,13.389,5.1,2019-01-02 20:08:00
660-29-7083,C,Naypyitaw,Normal,Male,Electronic Accessories,55.87,10,27.935,586.635,Cash,558.7,4.761904762,27.935,5.8,2019-01-15 15:01:00
271-77-8740,C,Naypyitaw,Member,Female,Sports And Travel,29.22,6,8.766,184.086,Ewallet,175.32,4.761904762,8.766,5.0,2019-01-01 11:40:00
497-36-0989,A,Yangon,Normal,Male,Fashion Accessories,51.94,3,7.791,163.611,Cash,155.82,4.761904762,7.791,7.9,2019-02-15 15:21:00
291-59-1384,B,Mandalay,Normal,Male,Electronic Accessories,60.3,1,3.015,63.315,Cash,60.3,4.761904762,3.015,6.0,2019-02-28 17:38:00
860-73-6466,A,Yangon,Member,Female,Sports And Travel,39.47,2,3.947,82.887,Credit Card,78.94,4.761904762,3.947,5.0,2019-03-02 16:16:00
549-23-9016,C,Naypyitaw,Member,Female,Food And Beverages,14.87,2,1.487,31.227,Credit Card,29.74,4.761904762,1.487,8.9,2019-02-13 18:15:00
896-34-0956,A,Yangon,Normal,Male,Fashion Accessories,21.32,1,1.066,22.386,Cash,21.32,4.761904762,1.066,5.9,2019-01-26 12:43:00
804-38-3935,A,Yangon,Member,Male,Electronic Accessories,93.78,3,14.067,295.407,Credit Card,281.34,4.761904762,14.067,5.9,2019-01-30 11:32:00
585-90-0249,A,Yangon,Member,Male,Electronic Accessories,73.26,1,3.663,76.923,Ewallet,73.26,4.761904762,3.663,9.7,2019-01-27 18:08:00
862-29-5914,C,Naypyitaw,Normal,Female,Sports And Travel,22.38,1,1.119,23.499,Credit Card,22.38,4.761904762,1.119,8.6,2019-01-30 17:08:00
845-94-6841,C,Naypyitaw,Member,Female,Food And Beverages,72.88,9,32.796,688.716,Cash,655.92,4.761904762,32.796,4.0,2019-01-08 19:38:00
125-45-2293,A,Yangon,Normal,Female,Fashion Accessories,99.1,6,29.73,624.33,Cash,594.6,4.761904762,29.73,4.2,2019-01-19 13:11:00
843-73-4724,A,Yangon,Normal,Male,Fashion Accessories,74.1,1,3.705,77.805,Cash,74.1,4.761904762,3.705,9.2,2019-01-25 11:05:00
409-33-9708,A,Yangon,Normal,Female,Fashion Accessories,98.48,2,9.848,206.808,Ewallet,196.96,4.761904762,9.848,9.2,2019-02-19 10:12:00
658-66-3967,C,Naypyitaw,Normal,Male,Health And Beauty,53.19,7,18.6165,390.9465,Ewallet,372.33,4.761904762,18.6165,5.0,2019-01-14 15:42:00
160-22-2687,A,Yangon,Member,Female,Health And Beauty,95.95,5,23.9875,503.7375,Ewallet,479.75,4.761904762,23.9875,8.8,2019-01-23 14:21:00
895-03-6665,B,Mandalay,Normal,Female,Fashion Accessories,36.51,9,16.4295,345.0195,Cash,328.59,4.761904762,16.4295,4.2,2019-02-16 10:52:00
770-42-8960,B,Mandalay,Normal,Male,Food And Beverages,21.12,8,8.448,177.408,Cash,168.96,4.761904762,8.448,6.3,2019-01-01 19:31:00
748-45-2862,A,Yangon,Member,Female,Home And Lifestyle,28.31,4,5.662,118.902,Cash,113.24,4.761904762,5.662,8.2,2019-03-07 18:35:00
234-36-2483,B,Mandalay,Normal,Male,Health And Beauty,57.59,6,17.277,362.817,Cash,345.54,4.761904762,17.277,5.1,2019-02-15 13:51:00
316-66-3011,A,Yangon,Member,Female,Food And Beverages,47.63,9,21.4335,450.1035,Cash,428.67,4.761904762,21.4335,5.0,2019-01-23 12:35:00
848-95-6252,C,Naypyitaw,Member,Female,Home And Lifestyle,86.27,1,4.3135,90.5835,Ewallet,86.27,4.761904762,4.3135,7.0,2019-02-20 13:24:00
840-76-5966,A,Yangon,Member,Male,Sports And Travel,12.76,2,1.276,26.796,Ewallet,25.52,4.761904762,1.276,7.8,2019-01-08 18:06:00
152-03-4217,B,Mandalay,Normal,Female,Home And Lifestyle,11.28,9,5.076,106.596,Credit Card,101.52,4.761904762,5.076,4.3,2019-03-17 11:55:00
533-66-5566,B,Mandalay,Normal,Female,Home And Lifestyle,51.07,7,17.8745,375.3645,Cash,357.49,4.761904762,17.8745,7.0,2019-01-12 11:42:00
124-31-1458,A,Yangon,Member,Female,Electronic Accessories,79.59,3,11.9385,250.7085,Cash,238.77,4.761904762,11.9385,6.6,2019-01-08 14:30:00
176-78-1170,C,Naypyitaw,Member,Male,Health And Beauty,33.81,3,5.0715,106.5015,Ewallet,101.43,4.761904762,5.0715,7.3,2019-01-26 15:11:00
361-59-0574,B,Mandalay,Member,Male,Sports And Travel,90.53,8,36.212,760.452,Credit Card,724.24,4.761904762,36.212,6.5,2019-03-15 14:48:00
101-81-4070,C,Naypyitaw,Member,Female,Health And Beauty,62.82,2,6.282,131.922,Ewallet,125.64,4.761904762,6.282,4.9,2019-01-17 12:36:00
631-34-1880,C,Naypyitaw,Member,Male,Food And Beverages,24.31,3,3.6465,76.5765,Credit Card,72.93,4.761904762,3.6465,4.3,2019-01-08 19:09:00
852-82-2749,A,Yangon,Normal,Male,Sports And Travel,64.59,4,12.918,271.278,Ewallet,258.36,4.761904762,12.918,9.3,2019-01-06 13:35:00
873-14-6353,A,Yangon,Member,Male,Food And Beverages,24.82,7,8.687,182.427,Credit Card,173.74,4.761904762,8.687,7.1,2019-02-16 10:33:00
584-66-4073,C,Naypyitaw,Normal,Male,Fashion Accessories,56.5,1,2.825,59.325,Ewallet,56.5,4.761904762,2.825,9.6,2019-03-13 15:45:00
544-55-9589,B,Mandalay,Member,Female,Electronic Accessories,21.43,10,10.715,225.015,Cash,214.3,4.761904762,10.715,6.2,2019-01-28 11:51:00
166-19-2553,A,Yangon,Member,Male,Sports And Travel,89.06,6,26.718,561.078,Cash,534.36,4.761904762,26.718,9.9,2019-01-18 17:26:00
737-88-5876,A,Yangon,Member,Male,Home And Lifestyle,23.29,4,4.658,97.818,Credit Card,93.16,4.761904762,4.658,5.9,2019-03-19 11:52:00
154-87-7367,C,Naypyitaw,Normal,Male,Home And Lifestyle,65.26,8,26.104,548.184,Ewallet,522.08,4.761904762,26.104,6.3,2019-03-15 14:04:00
885-56-0389,C,Naypyitaw,Member,Male,Fashion Accessories,52.35,1,2.6175,54.9675,Cash,52.35,4.761904762,2.6175,4.0,2019-02-12 17:49:00
608-05-3804,B,Mandalay,Member,Male,Electronic Accessories,39.75,1,1.9875,41.7375,Cash,39.75,4.761904762,1.9875,6.1,2019-02-25 20:19:00
448-61-3783,A,Yangon,Normal,Female,Electronic Accessories,90.02,8,36.008,756.168,Credit Card,720.16,4.761904762,36.008,4.5,2019-03-21 16:08:00
761-49-0439,B,Mandalay,Member,Female,Electronic Accessories,12.1,8,4.84,101.64,Ewallet,96.8,4.761904762,4.84,8.6,2019-01-19 10:17:00
490-95-0021,B,Mandalay,Member,Female,Food And Beverages,33.21,10,16.605,348.705,Ewallet,332.1,4.761904762,16.605,6.0,2019-01-08 14:25:00
115-38-7388,C,Naypyitaw,Member,Female,Fashion Accessories,10.18,8,4.072,85.512,Credit Card,81.44,4.761904762,4.072,9.5,2019-03-30 12:51:00
311-13-6971,B,Mandalay,Member,Male,Sports And Travel,31.99,10,15.995,335.895,Credit Card,319.9,4.761904762,15.995,9.9,2019-02-20 15:18:00
291-55-6563,A,Yangon,Member,Female,Home And Lifestyle,34.42,6,10.326,216.846,Ewallet,206.52,4.761904762,10.326,7.5,2019-03-30 12:45:00
548-48-3156,A,Yangon,Member,Female,Food And Beverages,83.34,2,8.334,175.014,Cash,166.68,4.761904762,8.334,7.6,2019-03-19 13:37:00
460-93-5834,A,Yangon,Normal,Male,Sports And Travel,45.58,7,15.953,335.013,Cash,319.06,4.761904762,15.953,5.0,2019-01-13 10:03:00
325-89-4209,A,Yangon,Member,Male,Food And Beverages,87.9,1,4.395,92.295,Ewallet,87.9,4.761904762,4.395,6.7,2019-02-05 19:42:00
884-80-6021,A,Yangon,Member,Female,Electronic Accessories,73.47,10,36.735,771.435,Ewallet,734.7,4.761904762,36.735,9.5,2019-03-23 13:14:00
137-74-8729,C,Naypyitaw,Normal,Female,Fashion Accessories,12.19,8,4.876,102.396,Ewallet,97.52,4.761904762,4.876,6.8,2019-03-13 12:47:00
880-46-5796,A,Yangon,Member,Male,Sports And Travel,76.92,10,38.46,807.66,Ewallet,769.2,4.761904762,38.46,5.6,2019-03-17 19:53:00
389-70-2397,C,Naypyitaw,Normal,Female,Health And Beauty,83.66,5,20.915,439.215,Cash,418.3,4.761904762,20.915,7.2,2019-02-21 10:26:00
114-35-5271,B,Mandalay,Normal,Female,Electronic Accessories,57.91,8,23.164,486.444,Cash,463.28,4.761904762,23.164,8.1,2019-02-07 15:06:00
607-76-6216,C,Naypyitaw,Member,Female,Fashion Accessories,92.49,5,23.1225,485.5725,Credit Card,462.45,4.761904762,23.1225,8.6,2019-03-02 16:35:00
715-20-1673,B,Mandalay,Normal,Male,Electronic Accessories,28.38,5,7.095,148.995,Cash,141.9,4.761904762,7.095,9.4,2019-03-06 20:57:00
811-35-1094,B,Mandalay,,,,50.45,6,15.135,,,302.7,4.761904762,15.135,,2019-02-06 15:16:00
781-84-8059,C,Naypyitaw,Normal,Male,Fashion Accessories,60.74,7,21.259,446.439,Ewallet,425.18,4.761904762,21.259,5.0,2019-01-18 16:23:00
409-49-6995,C,Naypyitaw,Member,Female,Food And Beverages,47.27,6,14.181,297.801,Cash,283.62,4.761904762,14.181,8.8,2019-02-05 10:17:00
725-54-0677,C,Naypyitaw,Member,Male,Health And Beauty,85.6,7,29.96,629.16,Cash,599.2,4.761904762,29.96,5.3,2019-03-02 13:50:00
146-09-5432,A,Yangon,Member,Male,Food And Beverages,35.04,9,15.768,331.128,Ewallet,315.36,4.761904762,15.768,4.6,2019-02-09 19:17:00
377-79-7592,C,Naypyitaw,Member,Female,Electronic Accessories,44.84,9,20.178,423.738,Credit Card,403.56,4.761904762,20.178,7.5,2019-01-14 14:00:00
509-10-0516,B,Mandalay,Normal,Male,Home And Lifestyle,45.97,4,9.194,193.074,Ewallet,183.88,4.761904762,9.194,5.1,2019-02-09 12:02:00
595-94-9924,A,Yangon,,,,27.73,5,6.9325,,,138.65,4.761904762,6.9325,,2019-03-26 20:21:00
865-41-9075,A,Yangon,Normal,Male,Food And Beverages,11.53,7,4.0355,84.7455,Cash,80.71,4.761904762,4.0355,8.1,2019-01-28 17:35:00
545-07-8534,C,Naypyitaw,Normal,Female,Health And Beauty,58.32,2,5.832,122.472,Ewallet,116.64,4.761904762,5.832,6.0,2019-02-14 12:42:00
118-62-1812,C,Naypyitaw,Member,Female,Home And Lifestyle,78.38,4,15.676,329.196,Cash,313.52,4.761904762,15.676,7.9,2019-03-24 17:56:00
851-98-3555,B,Mandalay,Normal,Female,Health And Beauty,82.88,5,20.72,435.12,Credit Card,414.4,4.761904762,20.72,6.6,2019-03-24 14:08:00
186-71-5196,A,Yangon,Member,Female,Food And Beverages,79.54,2,7.954,167.034,Ewallet,159.08,4.761904762,7.954,6.2,2019-03-27 16:30:00
624-01-8356,B,Mandalay,Normal,Female,Home And Lifestyle,49.01,10,24.505,514.605,Credit Card,490.1,4.761904762,24.505,4.2,2019-01-27 10:44:00
313-66-9943,B,Mandalay,Member,Female,Food And Beverages,29.15,3,4.3725,91.8225,Credit Card,87.45,4.761904762,4.3725,7.3,2019-03-27 20:29:00
